HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
236FXRDS4IC11P0MFY6M51A3Y1WVYJ	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2MOYB49F9SSS4OO013ESX5H60M7VRO	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:27:03 GMT 2012	Sat Jul 07 18:27:08 GMT 2012	Thu Jul 12 11:27:08 PDT 2012				5	100% (53/53)	100% (53/53)	100% (53/53)	231	dictionary	59	There are many other instances of the misuses of citational evidence&#44not only by users of	dictionaries	but by lexicographers themselves : there is no way&#44using the citational materials at present appearing in dictionaries as prima facie evidence&#44that one would be justified in assuming that a broad statistical segment of English speakers is thereby represented ; even the most cursory examination of entries in the OED ( which I assume to be the source of Graham 's information ) will rapidly&#44ineluctably lead the observer to realize that	INFO	Categpory2		
29E6NG1FS3NYAAYXXG6ZWZL3DXZZLW	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2G2UC26DG67DOOQUIUB0GOK34S86DL	A1M8AYAL3L8ACP	Submitted	Sat Jul 07 15:58:42 GMT 2012	Sat Jul 07 15:59:07 GMT 2012	Thu Jul 12 08:59:07 PDT 2012				25	100% (3/3)	100% (3/3)	100% (3/3)	232	letter	59	The story also has the most details from the trial evidence&#44such as running quotes from Markhasev 's jailhouse	letters	to another inmate&#44in which he says that he went to kill a drug dealer who was n't home and then came upon Ennis Cosby fixing a flat tire&#44and details about how the informant who turned Markhasev in to get a $ 100&#44000 National Enquirer reward testified that the defendant told him he 'd killed Cosby .	INFO	Categpory2		
29E6NG1FS3NYAAYXXG6ZWZL3DXZZLW	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2HW6OQ1SNQQ7DXUZNGHKGNR2N6JQ6U	A1C0X3AM7X75R9	Submitted	Sat Jul 07 13:30:44 GMT 2012	Sat Jul 07 13:30:56 GMT 2012	Thu Jul 12 06:30:56 PDT 2012				12	100% (691/691)	100% (18/18)	100% (19/19)	232	letter	59	The story also has the most details from the trial evidence&#44such as running quotes from Markhasev 's jailhouse	letters	to another inmate&#44in which he says that he went to kill a drug dealer who was n't home and then came upon Ennis Cosby fixing a flat tire&#44and details about how the informant who turned Markhasev in to get a $ 100&#44000 National Enquirer reward testified that the defendant told him he 'd killed Cosby .	INFO	Categpory2		
29E6NG1FS3NYAAYXXG6ZWZL3DXZZLW	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2M70CP5KXPTIA95WGVVPQ7NZRKOZYQ	ASCIU8HFKRFKR	Submitted	Sat Jul 07 17:50:47 GMT 2012	Sat Jul 07 17:50:52 GMT 2012	Thu Jul 12 10:50:52 PDT 2012				5	100% (53/53)	100% (53/53)	100% (53/53)	232	letter	59	The story also has the most details from the trial evidence&#44such as running quotes from Markhasev 's jailhouse	letters	to another inmate&#44in which he says that he went to kill a drug dealer who was n't home and then came upon Ennis Cosby fixing a flat tire&#44and details about how the informant who turned Markhasev in to get a $ 100&#44000 National Enquirer reward testified that the defendant told him he 'd killed Cosby .	INFO	Categpory2		
29E6NG1FS3NYAAYXXG6ZWZL3DXZZLW	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2R0MZ9O9Z6KWRQ99HW8RVLFRL2GB2O	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:14:46 GMT 2012	Sat Jul 07 19:15:22 GMT 2012	Thu Jul 12 12:15:22 PDT 2012				36	100% (134/134)	100% (54/54)	100% (54/54)	232	letter	59	The story also has the most details from the trial evidence&#44such as running quotes from Markhasev 's jailhouse	letters	to another inmate&#44in which he says that he went to kill a drug dealer who was n't home and then came upon Ennis Cosby fixing a flat tire&#44and details about how the informant who turned Markhasev in to get a $ 100&#44000 National Enquirer reward testified that the defendant told him he 'd killed Cosby .	INFO	Category3		
29E6NG1FS3NYAAYXXG6ZWZL3DXZZLW	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2XW6UXFCD45XZ5GMV7ETOIN4EUZUWN	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 16:22:35 GMT 2012	Sat Jul 07 16:25:33 GMT 2012	Thu Jul 12 09:25:33 PDT 2012				178	100% (56/56)	100% (56/56)	100% (56/56)	232	letter	59	The story also has the most details from the trial evidence&#44such as running quotes from Markhasev 's jailhouse	letters	to another inmate&#44in which he says that he went to kill a drug dealer who was n't home and then came upon Ennis Cosby fixing a flat tire&#44and details about how the informant who turned Markhasev in to get a $ 100&#44000 National Enquirer reward testified that the defendant told him he 'd killed Cosby .	INFO	Categpory2		
2IG7QEOZFYQSO3FS436XVDS5YI0JGP	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			22IV66RLPHITQ8IVSABIA2NKBGWF7S	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:27:46 GMT 2012	Sat Jul 07 19:27:50 GMT 2012	Thu Jul 12 12:27:50 PDT 2012				4	100% (134/134)	100% (54/54)	100% (54/54)	233	book	60	A review of his	book	in Onoma ( 23&#441&#441979&#44pp . 96 - 113 ) begins : a disappointment&#44[ which ] can be recommended neither for the specialist nor for the novice .	INFO	Categpory2		
2IG7QEOZFYQSO3FS436XVDS5YI0JGP	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			27VYOCCF0CP57OCS029I1YG5A1ATUR	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 20:53:34 GMT 2012	Sat Jul 07 20:53:36 GMT 2012	Thu Jul 12 13:53:36 PDT 2012				2	100% (34/34)	100% (34/34)	100% (34/34)	233	book	60	A review of his	book	in Onoma ( 23&#441&#441979&#44pp . 96 - 113 ) begins : a disappointment&#44[ which ] can be recommended neither for the specialist nor for the novice .	INFO	Category1		
2IG7QEOZFYQSO3FS436XVDS5YI0JGP	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2IQ1THV8ER9YVKAJ01QSQ5KG26R2PW	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:33:05 GMT 2012	Sat Jul 07 18:33:08 GMT 2012	Thu Jul 12 11:33:08 PDT 2012				3	100% (53/53)	100% (53/53)	100% (53/53)	233	book	60	A review of his	book	in Onoma ( 23&#441&#441979&#44pp . 96 - 113 ) begins : a disappointment&#44[ which ] can be recommended neither for the specialist nor for the novice .	INFO	Categpory2		
2IG7QEOZFYQSO3FS436XVDS5YI0JGP	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2JUNJKM05BMJGL4XEH7TT9RBS6IHC3	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 16:47:02 GMT 2012	Sat Jul 07 16:47:19 GMT 2012	Thu Jul 12 09:47:19 PDT 2012				17	100% (56/56)	100% (56/56)	100% (56/56)	233	book	60	A review of his	book	in Onoma ( 23&#441&#441979&#44pp . 96 - 113 ) begins : a disappointment&#44[ which ] can be recommended neither for the specialist nor for the novice .	INFO	Category1		
2IG7QEOZFYQSO3FS436XVDS5YI0JGP	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2TCM05BMJTUHLNPFB40RE7S6H1IKFR	A26L95RMC7I9TB	Submitted	Sun Jul 08 00:05:24 GMT 2012	Sun Jul 08 00:05:30 GMT 2012	Thu Jul 12 17:05:30 PDT 2012				6	100% (7/7)	100% (7/7)	100% (7/7)	233	book	60	A review of his	book	in Onoma ( 23&#441&#441979&#44pp . 96 - 113 ) begins : a disappointment&#44[ which ] can be recommended neither for the specialist nor for the novice .	INFO	Category1		
2NAK9RJ85OZIM54LSPGMSOQ6U3P7VY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2ABG5TYMNCWYYVWER7JSLX1242GJN8	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:15:32 GMT 2012	Sat Jul 07 19:15:41 GMT 2012	Thu Jul 12 12:15:41 PDT 2012				9	100% (134/134)	100% (54/54)	100% (54/54)	234	diary	60	Time excerpts Bill Gates ' Slate	diary	about his Senate grilling .	INFO	Categpory2		
2NAK9RJ85OZIM54LSPGMSOQ6U3P7VY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2BDY58B727M0572JZSS62FSW0ISAV4	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 19:52:48 GMT 2012	Sat Jul 07 19:52:58 GMT 2012	Thu Jul 12 12:52:58 PDT 2012				10	100% (56/56)	100% (56/56)	100% (56/56)	234	diary	60	Time excerpts Bill Gates ' Slate	diary	about his Senate grilling .	INFO	Categpory2		
2NAK9RJ85OZIM54LSPGMSOQ6U3P7VY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2J0JHSTLB3L02268032JIJRFGTMTH4	A2GM2VIL6J238N	Submitted	Sun Jul 08 00:08:40 GMT 2012	Sun Jul 08 00:08:50 GMT 2012	Thu Jul 12 17:08:50 PDT 2012				10	100% (23/23)	100% (18/18)	100% (18/18)	234	diary	60	Time excerpts Bill Gates ' Slate	diary	about his Senate grilling .	INFO	Category3		
2NAK9RJ85OZIM54LSPGMSOQ6U3P7VY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2MFHMVHVKCJ0OS71PJA7DKQXRFX64Q	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:26:48 GMT 2012	Sat Jul 07 18:26:52 GMT 2012	Thu Jul 12 11:26:52 PDT 2012				4	100% (53/53)	100% (53/53)	100% (53/53)	234	diary	60	Time excerpts Bill Gates ' Slate	diary	about his Senate grilling .	INFO	Categpory2		
2NAK9RJ85OZIM54LSPGMSOQ6U3P7VY	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2ZNH8MZ9O9Z67NRY4PQHLRRM05H099	A26L95RMC7I9TB	Submitted	Sun Jul 08 00:07:38 GMT 2012	Sun Jul 08 00:07:51 GMT 2012	Thu Jul 12 17:07:51 PDT 2012				13	100% (7/7)	100% (7/7)	100% (7/7)	234	diary	60	Time excerpts Bill Gates ' Slate	diary	about his Senate grilling .	INFO	Categpory2		
2TEY2AOO2GMM17BNY5JCQ6IBQ9S55A	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2626X3YOCCF0ZGSJF4KIRIIYJU4QR1	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 14:50:09 GMT 2012	Sat Jul 07 14:50:19 GMT 2012	Thu Jul 12 07:50:19 PDT 2012				10	100% (56/56)	100% (56/56)	100% (56/56)	235	dictionary	60	There have been other	dictionaries	on the subject : Clark lists the important ones as Sources at the end of this volume .	INFO	Categpory2		
2TEY2AOO2GMM17BNY5JCQ6IBQ9S55A	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2C55NQYN5F3QNA34BDDNGWYCPOSC8L	AWRAXV1RIYR0M	Submitted	Sat Jul 07 23:11:42 GMT 2012	Sat Jul 07 23:11:49 GMT 2012	Thu Jul 12 16:11:49 PDT 2012				7	100% (111/111)	100% (15/15)	100% (15/15)	235	dictionary	60	There have been other	dictionaries	on the subject : Clark lists the important ones as Sources at the end of this volume .	INFO	Category1		
2TEY2AOO2GMM17BNY5JCQ6IBQ9S55A	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2D9VWAVKI62N6HP0PHQ9DQH7WZNIQT	A2I8VBHRESMG9S	Submitted	Sat Jul 07 20:39:18 GMT 2012	Sat Jul 07 20:39:28 GMT 2012	Thu Jul 12 13:39:28 PDT 2012				10	100% (134/134)	100% (54/54)	100% (54/54)	235	dictionary	60	There have been other	dictionaries	on the subject : Clark lists the important ones as Sources at the end of this volume .	INFO	Categpory2		
2TEY2AOO2GMM17BNY5JCQ6IBQ9S55A	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2OJSQV66RLPH5KQGDB1VOI638XE5DL	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:27:32 GMT 2012	Sat Jul 07 18:27:36 GMT 2012	Thu Jul 12 11:27:36 PDT 2012				4	100% (53/53)	100% (53/53)	100% (53/53)	235	dictionary	60	There have been other	dictionaries	on the subject : Clark lists the important ones as Sources at the end of this volume .	INFO	Categpory2		
2TEY2AOO2GMM17BNY5JCQ6IBQ9S55A	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2Z4GJ2D21O3WSO4Z14GSM2KZZ4OD7P	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 20:46:45 GMT 2012	Sat Jul 07 20:46:51 GMT 2012	Thu Jul 12 13:46:51 PDT 2012				6	100% (34/34)	100% (34/34)	100% (34/34)	235	dictionary	60	There have been other	dictionaries	on the subject : Clark lists the important ones as Sources at the end of this volume .	INFO	Category1		
2LRF9SSSHX116FARBK85J8J54V0VZA	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			20W5UUKQOYGN5NOMANFG4108D9ZFXB	ASCIU8HFKRFKR	Submitted	Sat Jul 07 17:45:54 GMT 2012	Sat Jul 07 17:45:58 GMT 2012	Thu Jul 12 10:45:58 PDT 2012				4	100% (53/53)	100% (53/53)	100% (53/53)	236	book	61	This	book	appears to have been diligently researched and has much to recommend it as an adjunct to most libraries&#44public and private&#44large and small&#44general and specialized .	INFO	Categpory2		
2LRF9SSSHX116FARBK85J8J54V0VZA	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2D7DEY5COW0L3IM2QRIFPC6W8914VU	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 20:33:50 GMT 2012	Sat Jul 07 20:33:52 GMT 2012	Thu Jul 12 13:33:52 PDT 2012				2	100% (34/34)	100% (34/34)	100% (34/34)	236	book	61	This	book	appears to have been diligently researched and has much to recommend it as an adjunct to most libraries&#44public and private&#44large and small&#44general and specialized .	INFO	Category1		
2LRF9SSSHX116FARBK85J8J54V0VZA	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2L5PGFL6VCPWM0EMVB9OZ1S8D126LT	A3E157ZN8XPUKJ	Submitted	Sat Jul 07 20:14:58 GMT 2012	Sat Jul 07 20:15:09 GMT 2012	Thu Jul 12 13:15:09 PDT 2012				11	100% (3/3)	100% (3/3)	100% (3/3)	236	book	61	This	book	appears to have been diligently researched and has much to recommend it as an adjunct to most libraries&#44public and private&#44large and small&#44general and specialized .	INFO	Categpory2		
2LRF9SSSHX116FARBK85J8J54V0VZA	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2PVQ0JG5TYMNZNLAMO69WSSIIEVGKV	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 13:31:20 GMT 2012	Sat Jul 07 13:31:39 GMT 2012	Thu Jul 12 06:31:39 PDT 2012				19	100% (56/56)	100% (56/56)	100% (56/56)	236	book	61	This	book	appears to have been diligently researched and has much to recommend it as an adjunct to most libraries&#44public and private&#44large and small&#44general and specialized .	INFO	Categpory2		
2LRF9SSSHX116FARBK85J8J54V0VZA	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2SDKH1Q6SVQ84ZVL89XL9OBWXWTL2K	A2I8VBHRESMG9S	Submitted	Sat Jul 07 19:00:07 GMT 2012	Sat Jul 07 19:00:14 GMT 2012	Thu Jul 12 12:00:14 PDT 2012				7	100% (134/134)	100% (54/54)	100% (54/54)	236	book	61	This	book	appears to have been diligently researched and has much to recommend it as an adjunct to most libraries&#44public and private&#44large and small&#44general and specialized .	INFO	Categpory2		
27G2RCJK63ZV1U4QIZLIEQ9K1CR7W8	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			24FU8LZ6R70GSIW7VNA3ZE7XD6R6MU	A2UFD1I8ZO1V4G	Submitted	Sat Jul 07 20:03:04 GMT 2012	Sat Jul 07 20:03:10 GMT 2012	Thu Jul 12 13:03:10 PDT 2012				6	100% (34/34)	100% (34/34)	100% (34/34)	237	dictionary	61	Some of the smaller	dictionaries	&#44 from the MW-III and the Random House Unabridged on down through the college and desk sizes&#44contain etymologies reflecting up-to-date scholarship but these works may not be particularly user-friendly : after all&#44surveys have shown that etymological information is that least frequently sought by dictionary users&#44so it ill behooves publishers to devote a great deal of expensive space to it .	DOT	Category1		
27G2RCJK63ZV1U4QIZLIEQ9K1CR7W8	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			286PLSP75KLMTN626P8QIQVKCIBTZ0	ASCIU8HFKRFKR	Submitted	Sat Jul 07 18:38:40 GMT 2012	Sat Jul 07 18:38:44 GMT 2012	Thu Jul 12 11:38:44 PDT 2012				4	100% (53/53)	100% (53/53)	100% (53/53)	237	dictionary	61	Some of the smaller	dictionaries	&#44 from the MW-III and the Random House Unabridged on down through the college and desk sizes&#44contain etymologies reflecting up-to-date scholarship but these works may not be particularly user-friendly : after all&#44surveys have shown that etymological information is that least frequently sought by dictionary users&#44so it ill behooves publishers to devote a great deal of expensive space to it .	DOT	Categpory2		
27G2RCJK63ZV1U4QIZLIEQ9K1CR7W8	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2IEQU6L5OBVC5SEWFJ1INF7HFFZYF6	A2I8VBHRESMG9S	Submitted	Sat Jul 07 18:35:12 GMT 2012	Sat Jul 07 18:35:51 GMT 2012	Thu Jul 12 11:35:51 PDT 2012				39	100% (134/134)	100% (54/54)	100% (54/54)	237	dictionary	61	Some of the smaller	dictionaries	&#44 from the MW-III and the Random House Unabridged on down through the college and desk sizes&#44contain etymologies reflecting up-to-date scholarship but these works may not be particularly user-friendly : after all&#44surveys have shown that etymological information is that least frequently sought by dictionary users&#44so it ill behooves publishers to devote a great deal of expensive space to it .	DOT	Category3		
27G2RCJK63ZV1U4QIZLIEQ9K1CR7W8	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2IPMB3Q39Z0BTLGNO8VEZSTWCYYJUP	A1KAXCLAH6UVMS	Submitted	Sat Jul 07 17:32:10 GMT 2012	Sat Jul 07 17:33:21 GMT 2012	Thu Jul 12 10:33:21 PDT 2012				71	100% (56/56)	100% (56/56)	100% (56/56)	237	dictionary	61	Some of the smaller	dictionaries	&#44 from the MW-III and the Random House Unabridged on down through the college and desk sizes&#44contain etymologies reflecting up-to-date scholarship but these works may not be particularly user-friendly : after all&#44surveys have shown that etymological information is that least frequently sought by dictionary users&#44so it ill behooves publishers to devote a great deal of expensive space to it .	DOT	Category1		
27G2RCJK63ZV1U4QIZLIEQ9K1CR7W8	2IH3W5XH0JPPF9PJGTGLWP75K2BKED	Physical object or information	Recognize whether the name of a object, for instance "book", means "the physical object of the object" or "the information within the book"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.05	Sat Jul 07 13:04:43 GMT 2012	5		14400	432000	Sat Jul 14 13:04:43 GMT 2012			2Y8QSCM6IAA2F55TC9R0SQKLVJWJJR	AWRAXV1RIYR0M	Submitted	Sat Jul 07 23:33:46 GMT 2012	Sat Jul 07 23:33:51 GMT 2012	Thu Jul 12 16:33:51 PDT 2012				5	100% (111/111)	100% (15/15)	100% (15/15)	237	dictionary	61	Some of the smaller	dictionaries	&#44 from the MW-III and the Random House Unabridged on down through the college and desk sizes&#44contain etymologies reflecting up-to-date scholarship but these works may not be particularly user-friendly : after all&#44surveys have shown that etymological information is that least frequently sought by dictionary users&#44so it ill behooves publishers to devote a great deal of expensive space to it .	DOT	Category1		
